latency,numerals,selected,correct,RT,time,name,age,grid
1000,4,1_4_7_9,1_4_7_9,1,2013-04-01 14:51:09.155408,CJS,9,4-4_2-7_3-2_2-3
800,4,2_8_7_9,2_7_8_9,1,2013-04-01 14:51:15.446434,CJS,9,1-1_0-3_4-2_1-4
800,4,1_4_5_6,1_4_5_6,1,2013-04-01 14:51:20.787011,CJS,9,2-0_1-2_2-7_4-5
600,4,3_4_5_8,3_4_5_8,1,2013-04-01 14:51:26.453029,CJS,9,1-6_1-5_0-4_3-7
400,4,1_4_9_5,1_4_5_9,1,2013-04-01 14:51:31.655079,CJS,9,0-1_0-3_1-2_2-6
400,4,1_2_4_9,1_2_4_9,1,2013-04-01 14:51:36.078550,CJS,9,1-7_3-3_2-1_1-3
300,4,2_6_7_9,2_6_7_9,1,2013-04-01 14:51:41.829003,CJS,9,2-4_3-2_0-1_4-1
210,4,1_3_8_9,1_3_8_9,1,2013-04-01 14:51:51.117499,CJS,9,3-5_2-1_4-7_2-3
1000,5,3_4_6_8_5,3_4_5_6_8,1,2013-04-01 14:51:59.517367,CJS,9,4-4_2-7_0-1_0-3_0-2
1000,3,2_7_8,2_7_8,1,2013-04-01 14:52:59.343185,SJS,22,3-6_4-0_1-1
1000,4,3_4_7_9,3_4_7_9,1,2013-04-01 14:53:04.006383,SJS,22,1-7_1-4_0-5_2-1
1000,5,3_4_7_8_9,3_4_7_8_9,1,2013-04-01 14:53:09.431554,SJS,22,0-5_4-6_1-7_4-3_4-4
1000,9,1_2_3_8_4_6_5_9_7,1_2_3_4_5_6_7_8_9,1,2013-04-01 14:53:18.884782,SJS,22,1-1_4-7_2-7_1-2_0-0_3-6_0-7_4-6_0-1
1000,4,1_2_7_8,1_2_7_8,1,2013-04-01 14:53:24.090429,SJS,22,0-7_1-3_2-4_2-5
800,4,5_6_7_4,4_5_6_7,1,2013-04-01 14:53:31.398667,SJS,22,2-4_1-5_3-4_1-7
800,4,1_2_5_7,1_2_5_7,1,2013-04-01 14:53:35.563775,SJS,22,1-4_3-1_1-5_0-5
600,4,1_5_8_9,1_5_8_9,1,2013-04-01 14:53:39.546340,SJS,22,3-5_4-0_4-3_4-5
400,4,2_3_5_7,2_3_5_7,1,2013-04-01 14:53:44.094956,SJS,22,3-7_0-1_4-4_1-3
300,4,2_5_9_7,2_5_7_9,1,2013-04-01 14:53:47.879917,SJS,22,1-6_1-1_4-2_2-5
300,4,3_4_5_9,3_4_5_9,1,2013-04-01 14:53:52.767935,SJS,22,1-2_4-0_1-7_4-5
210,4,8_5_9_6,5_6_8_9,1,2013-04-01 14:53:56.846073,SJS,22,3-0_4-3_2-0_0-2
1000,3,1_6_9,1_6_9,1,2013-04-01 14:54:17.098069,CRA,23,0-1_2-6_3-1
1000,4,2_3_5_6,2_3_5_6,1,2013-04-01 14:54:21.618634,CRA,23,2-4_4-4_3-3_4-0
1000,5,1_2_4_7_9,1_2_4_7_9,1,2013-04-01 14:54:26.702041,CRA,23,4-4_3-4_2-0_0-1_0-6
1000,9,1_5_2_7_4_9_8_6_3,1_2_3_4_5_6_7_8_9,1,2013-04-01 14:54:33.895812,CRA,23,4-4_2-6_3-0_1-4_0-7_4-7_4-5_0-3_0-4
1000,4,2_3_4_8,2_3_4_8,1,2013-04-01 14:54:39.352197,CRA,23,3-1_3-0_2-0_2-7
800,4,1_2_5_7,1_2_5_7,1,2013-04-01 14:54:43.794922,CRA,23,0-5_1-6_3-6_3-3
600,4,1_4_6_8,1_4_6_8,1,2013-04-01 14:54:48.502479,CRA,23,0-2_2-4_3-5_0-7
400,4,1_3_6_8,1_3_6_8,1,2013-04-01 14:54:53.385463,CRA,23,2-7_0-5_2-3_3-6
300,4,3_4_8_9,3_4_8_9,1,2013-04-01 14:54:57.090806,CRA,23,0-5_1-6_4-4_1-0
210,4,5_6_9_8,5_6_8_9,1,2013-04-01 14:55:01.425421,CRA,23,3-0_3-5_4-6_4-5
210,4,4_5_9_7,4_5_7_9,1,2013-04-01 14:55:05.338071,CRA,23,0-7_2-6_2-0_4-1
210,4,7_2_5_9,2_5_7_9,1,2013-04-01 14:55:09.794605,CRA,23,4-6_1-0_3-6_3-2
1000,3,3_8_9,3_8_9,1,2013-04-01 14:57:31.946786,SCO,18,1-7_3-4_2-2
1000,4,1_2_4_5,1_2_4_5,1,2013-04-01 14:57:37.653373,SCO,18,4-6_0-6_2-6_1-5
1000,5,1_3_4_8_7,1_3_4_7_8,1,2013-04-01 14:57:43.294823,SCO,18,4-4_3-6_1-6_1-1_1-0
1000,9,5_2_1_3_9_6_4_7_8,1_2_3_4_5_6_7_8_9,1,2013-04-01 14:57:53.818935,SCO,18,1-3_0-5_3-4_3-7_2-3_4-6_0-2_4-0_0-4
1000,4,2_6_7_9,2_6_7_9,1,2013-04-01 14:58:00.949471,SCO,18,3-0_4-6_4-3_1-6
800,4,4_5_7_8,4_5_7_8,1,2013-04-01 14:58:09.360776,SCO,18,1-3_1-4_0-3_4-0
600,4,2_6_7_9,2_6_7_9,1,2013-04-01 14:58:16.770906,SCO,18,3-4_0-2_1-4_0-5
400,4,1_2_7_8,1_2_7_8,1,2013-04-01 14:58:21.747902,SCO,18,2-3_4-7_3-6_1-2
300,4,7_3_5_6,3_5_6_7,1,2013-04-01 14:58:26.208873,SCO,18,0-6_3-7_3-3_4-4
300,4,1_4_2_6,1_2_4_6,1,2013-04-01 14:58:32.297193,SCO,18,2-0_4-7_4-6_3-1
300,4,1_7_3_5,1_3_5_7,1,2013-04-01 14:58:38.164134,SCO,18,4-7_3-5_3-6_4-1
1000,3,3_4_7,3_4_7,1,2013-04-01 14:59:15.779228,CAL,13,3-3_2-5_2-1
1000,4,4_8_9_7,4_7_8_9,1,2013-04-01 14:59:24.536703,CAL,13,2-6_1-5_2-1_4-7
1000,5,1_5_7_9_8,1_5_7_8_9,1,2013-04-01 14:59:32.694041,CAL,13,2-0_3-1_4-2_0-4_3-2
1000,9,1_8_3_5_6_4_2_7_9,1_2_3_4_5_6_7_8_9,1,2013-04-01 14:59:39.436356,CAL,13,1-0_3-5_4-5_0-4_1-5_2-3_0-6_1-7_4-7
1000,4,4_5_7_8,4_5_7_8,1,2013-04-01 14:59:45.406996,CAL,13,4-0_1-1_1-5_4-7
800,4,5_7_8_9,5_7_8_9,1,2013-04-01 14:59:55.298035,CAL,13,4-6_2-2_2-3_0-5
600,4,2_3_9_5,2_3_5_9,1,2013-04-01 15:00:01.368252,CAL,13,0-7_2-2_1-4_3-2
600,4,1_2_4_8,1_2_4_8,1,2013-04-01 15:00:07.114260,CAL,13,3-0_3-1_1-5_0-1
400,4,2_6_5_8,2_5_6_8,1,2013-04-01 15:00:12.363495,CAL,13,0-1_4-0_3-2_2-7
400,4,2_4_6_8,2_4_6_8,1,2013-04-01 15:00:16.590899,CAL,13,1-5_0-3_2-5_1-3
300,4,1_4_7_9,1_4_7_9,1,2013-04-01 15:00:23.477001,CAL,13,4-2_2-1_4-5_1-3
210,4,7_2_4_3,2_3_4_7,1,2013-04-01 15:00:28.349988,CAL,13,2-3_0-1_2-5_1-1
1000,3,2_3_6,2_3_6,1,2013-04-01 15:00:56.465754,CJS,9,0-7_0-6_4-7
1000,4,3_5_7_9,3_5_7_9,1,2013-04-01 15:01:02.808194,CJS,9,2-4_2-1_1-1_2-0
1000,5,4_2_8_6_7,2_4_6_7_8,1,2013-04-01 15:01:11.799709,CJS,9,1-2_4-5_0-2_0-7_4-0
1000,9,1_2_6_4_3_9_5_7_8,1_2_3_4_5_6_7_8_9,1,2013-04-01 15:01:19.718677,CJS,9,2-6_4-3_2-1_4-2_1-4_3-3_0-4_0-2_1-3
1000,4,2_3_7_6,2_3_6_7,1,2013-04-01 15:01:26.428201,CJS,9,2-3_3-6_1-2_4-7
1000,4,3_4_9_8,3_4_8_9,1,2013-04-01 15:01:36.527461,CJS,9,4-3_4-7_3-7_1-0
1000,4,6_7_2_3,2_3_6_7,1,2013-04-01 15:01:41.573762,CJS,9,2-5_4-7_3-4_2-2
1000,3,1_2_8,1_2_8,1,2013-04-01 15:02:25.640514,SOP,11,1-4_1-7_2-7
1000,4,2_5_7_8,2_5_7_8,1,2013-04-01 15:02:31.766548,SOP,11,1-6_0-4_2-4_3-0
1000,5,6_7_1_9_3,1_3_6_7_9,1,2013-04-01 15:02:36.771393,SOP,11,1-0_4-3_2-5_1-2_3-1
1000,9,1_2_3_9_5_4_8_7_6,1_2_3_4_5_6_7_8_9,1,2013-04-01 15:02:45.906595,SOP,11,0-0_2-2_3-3_3-5_1-4_0-7_4-6_3-6_1-6
1000,4,2_5_6_7,2_5_6_7,1,2013-04-01 15:02:52.657230,SOP,11,0-2_3-3_4-7_2-3
800,4,4_6_7_9,4_6_7_9,1,2013-04-01 15:02:58.403863,SOP,11,2-0_3-5_1-2_1-5
600,4,4_5_8_9,4_5_8_9,1,2013-04-01 15:03:03.191767,SOP,11,0-7_0-4_3-3_0-5
400,4,4_2_3_8,2_3_4_8,1,2013-04-01 15:03:08.234930,SOP,11,1-6_1-4_2-3_0-7
400,4,2_5_6_8,2_5_6_8,1,2013-04-01 15:03:14.719661,SOP,11,0-3_0-5_2-7_3-5
300,4,1_6_7_9,1_6_7_9,1,2013-04-01 15:03:19.726778,SOP,11,0-5_3-1_1-7_0-4
210,4,5_6_2_9,2_5_6_9,1,2013-04-01 15:03:27.130070,SOP,11,4-3_1-2_1-7_2-1
210,4,1_6_7_8,1_6_7_8,1,2013-04-01 15:03:31.036502,SOP,11,2-3_4-5_0-5_1-1
1000,5,4_5_6_8_9,4_5_6_8_9,1,2013-04-01 15:03:36.494627,SOP,11,4-1_2-2_4-6_0-5_2-6
800,5,2_3_5_7_8,2_3_5_7_8,1,2013-04-01 15:03:41.557822,SOP,11,4-1_2-5_1-5_1-2_3-4
600,5,3_6_9_8_5,3_5_6_8_9,1,2013-04-01 15:03:49.674780,SOP,11,0-0_4-7_0-2_1-3_4-5
1000,3,9_6_4,4_6_9,1,2013-04-01 15:04:21.634109,ETH,98,2-6_4-2_2-4
1000,4,7_5_3_1,1_3_5_7,1,2013-04-01 15:04:31.534844,ETH,98,4-2_4-7_0-7_1-3
1000,5,5_6_7_8_2,2_5_6_7_8,1,2013-04-01 15:04:42.657494,ETH,98,4-1_0-5_4-2_0-2_0-7
1000,9,1_8_6_3_2_9_5_7_4,1_2_3_4_5_6_7_8_9,1,2013-04-01 15:05:02.811595,ETH,98,2-0_1-6_3-5_0-7_4-0_1-7_1-0_2-3_2-2
1000,4,3_4_5_1,1_3_4_5,1,2013-04-01 15:05:11.636634,ETH,98,0-4_2-4_2-1_4-2
1000,4,2_3_4_6,2_3_4_6,1,2013-04-01 15:05:20.652647,ETH,98,2-2_4-6_0-4_4-1
800,4,1_2_6_9,1_2_6_9,1,2013-04-01 15:05:25.852932,ETH,98,1-2_4-2_0-2_0-3
600,4,1_3_5_8,1_3_5_8,1,2013-04-01 15:05:32.991875,ETH,98,1-2_2-1_4-2_0-2
400,4,2_6_3_8,2_3_6_8,1,2013-04-01 15:05:39.365509,ETH,98,2-2_2-5_2-6_1-7
400,4,2_3_4_6,2_3_4_6,1,2013-04-01 15:05:44.291457,ETH,98,2-5_1-6_4-3_1-3
300,4,2_4_5_7,2_4_5_7,1,2013-04-01 15:05:49.542994,ETH,98,0-4_4-2_0-3_4-7
210,4,4_7_2_9,2_4_7_9,1,2013-04-01 15:05:55.101242,ETH,98,4-1_2-5_1-6_1-2
1000,3,3_9_2,2_3_9,1,2013-04-01 15:10:12.517727,MAI,7,1-5_0-6_4-7
1000,4,7_4_2_9,2_4_7_9,1,2013-04-01 15:10:22.759834,MAI,7,3-1_1-6_4-1_1-1
1000,5,2_8_7_4_9,2_4_7_8_9,1,2013-04-01 15:10:31.298238,MAI,7,1-3_4-7_2-0_1-5_3-2
1000,9,1_2_3_8_9_6_4_5_7,1_2_3_4_5_6_7_8_9,1,2013-04-01 15:10:41.537587,MAI,7,1-0_2-5_1-7_1-4_3-0_1-3_4-6_4-1_0-3
1000,4,1_2_4_8,1_2_4_8,1,2013-04-01 15:11:17.480925,MAI,7,1-0_1-4_2-5_2-7
800,4,4_1_8_9,1_4_8_9,1,2013-04-01 15:11:22.393031,MAI,7,1-4_1-1_2-6_4-3
800,4,2_6_9_4,2_4_6_9,1,2013-04-01 15:11:28.358456,MAI,7,2-3_4-7_4-4_0-7
800,4,4_6_1_9,1_4_6_9,1,2013-04-01 15:11:33.584033,MAI,7,4-5_0-6_2-7_4-6
1000,3,8_6_7,6_7_8,1,2013-04-01 15:12:51.146976,MIK,36,0-1_3-1_2-0
1000,4,1_2_8_5,1_2_5_8,1,2013-04-01 15:12:57.717844,MIK,36,4-5_3-7_0-7_2-7
1000,5,3_4_8_5_7,3_4_5_7_8,1,2013-04-01 15:13:03.883770,MIK,36,4-6_1-6_2-3_4-5_2-1
1000,9,1_7_3_9_5_6_4_8_2,1_2_3_4_5_6_7_8_9,1,2013-04-01 15:13:13.744289,MIK,36,0-5_1-3_3-4_3-1_2-3_2-2_3-3_0-1_4-7
1000,4,1_2_4_5,1_2_4_5,1,2013-04-01 15:13:19.769381,MIK,36,3-5_4-5_0-6_2-0
800,4,1_3_6_7,1_3_6_7,1,2013-04-01 15:13:24.531774,MIK,36,0-6_0-7_1-1_2-3
600,4,5_6_7_9,5_6_7_9,1,2013-04-01 15:13:30.356582,MIK,36,0-3_2-2_1-6_0-7
400,4,2_4_7_6,2_4_6_7,1,2013-04-01 15:13:37.008684,MIK,36,0-7_3-3_1-6_3-5
400,4,2_3_6_9,2_3_6_9,1,2013-04-01 15:13:41.953476,MIK,36,2-4_4-1_2-2_3-6
300,4,5_8_6_4,4_5_6_8,1,2013-04-01 15:13:48.358729,MIK,36,4-0_0-4_4-3_1-7
300,4,6_8_9_5,5_6_8_9,1,2013-04-01 15:13:53.889329,MIK,36,2-0_3-7_0-5_4-4
1000,3,2_5_6,2_5_6,1,2013-04-01 15:14:27.848221,BGU,10,1-5_3-7_3-1
1000,4,1_3_9_8,1_3_8_9,1,2013-04-01 15:14:36.052661,BGU,10,1-3_3-3_3-0_2-4
1000,5,1_3_4_6_8,1_3_4_6_8,1,2013-04-01 15:14:43.704195,BGU,10,3-4_1-1_0-0_3-2_1-4
1000,9,1_4_2_9_6_8_7_3_5,1_2_3_4_5_6_7_8_9,1,2013-04-01 15:14:54.579959,BGU,10,3-3_1-3_0-7_1-2_2-5_2-1_4-2_4-4_1-1
1000,4,1_3_4_8,1_3_4_8,1,2013-04-01 15:15:00.531917,BGU,10,3-2_1-4_2-4_0-0
800,4,1_4_6_7,1_4_6_7,1,2013-04-01 15:15:07.558509,BGU,10,3-2_2-5_0-2_2-1
600,4,2_3_4_5,2_3_4_5,1,2013-04-01 15:15:15.273516,BGU,10,1-0_2-1_1-2_0-3
400,4,4_5_6_8,4_5_6_8,1,2013-04-01 15:15:20.218288,BGU,10,3-2_2-2_2-3_3-7
300,4,4_9_8_2,2_4_8_9,1,2013-04-01 15:15:25.946296,BGU,10,1-7_0-2_0-4_3-0
300,4,1_2_7_5,1_2_5_7,1,2013-04-01 15:15:30.028215,BGU,10,3-2_4-4_2-6_3-5
300,4,1_6_5_9,1_5_6_9,1,2013-04-01 15:15:36.119268,BGU,10,1-4_0-1_4-1_4-7
1000,3,3_9_7,3_7_9,1,2013-04-01 15:17:17.719605,FVF,99,1-1_2-5_3-4
1000,4,3_4_6_7,3_4_6_7,1,2013-04-01 15:17:23.545303,FVF,99,2-0_4-0_3-6_3-7
1000,5,3_5_4_1_6,1_3_4_5_6,1,2013-04-01 15:17:30.271704,FVF,99,4-3_4-1_2-4_1-4_4-4
1000,9,7_6_9_1_3_8_2_5_4,1_2_3_4_5_6_7_8_9,1,2013-04-01 15:17:39.447313,FVF,99,2-7_2-0_1-5_3-7_2-2_0-0_3-1_0-3_1-1
1000,4,4_3_6_5,3_4_5_6,1,2013-04-01 15:17:47.188464,FVF,99,2-0_4-1_0-1_3-6
1000,4,6_3_9_1,1_3_6_9,1,2013-04-01 15:17:52.573839,FVF,99,3-7_0-1_2-1_3-5
1000,4,9_4_8_7,4_7_8_9,1,2013-04-01 15:17:59.814728,FVF,99,3-3_0-2_3-7_4-2
1000,3,2_3_5,2_3_5,1,2013-04-01 15:18:38.076643,GGG,66,2-0_0-1_1-7
1000,4,3_1_7_9,1_3_7_9,1,2013-04-01 15:18:45.539587,GGG,66,4-5_3-6_3-2_4-1
1000,5,7_4_3_5_9,3_4_5_7_9,1,2013-04-01 15:18:56.499817,GGG,66,4-0_1-6_4-2_2-7_2-0
1000,9,2_7_8_5_1_9_4_3_6,1_2_3_4_5_6_7_8_9,1,2013-04-01 15:19:12.563725,GGG,66,2-1_2-5_3-0_1-0_1-4_0-7_3-4_3-3_0-1
1000,4,1_4_8_9,1_4_8_9,1,2013-04-01 15:19:18.192625,GGG,66,1-0_0-4_0-1_3-0
800,4,3_6_8_9,3_6_8_9,1,2013-04-01 15:19:24.097004,GGG,66,4-7_1-6_3-4_4-2
600,4,1_2_9_6,1_2_6_9,1,2013-04-01 15:19:29.965623,GGG,66,4-3_1-1_3-1_0-1
600,4,3_9_8_4,3_4_8_9,1,2013-04-01 15:19:43.287969,GGG,66,0-2_4-5_2-6_0-6
600,4,6_4_8_9,4_6_8_9,1,2013-04-01 15:19:49.956002,GGG,66,4-1_4-2_2-0_1-3
1000,3,4_7_8,4_7_8,1,2013-04-01 15:21:03.455294,LKM,28,4-6_1-6_4-3
1000,4,7_8_5_9,5_7_8_9,1,2013-04-01 15:21:14.195099,LKM,28,4-0_1-2_0-2_3-6
1000,3,1_7_2,1_2_7,1,2013-04-01 15:27:37.465005,RAW,33,1-2_4-5_3-3
1000,4,3_5_9_8,3_5_8_9,1,2013-04-01 15:27:43.010677,RAW,33,1-3_3-7_2-1_0-0
1000,5,2_3_5_6_9,2_3_5_6_9,1,2013-04-01 15:27:48.334512,RAW,33,4-2_4-5_4-0_4-3_2-3
1000,9,1_2_3_6_5_7_8_9_4,1_2_3_4_5_6_7_8_9,1,2013-04-01 15:27:56.693663,RAW,33,1-1_3-3_2-2_2-0_1-6_4-2_4-3_2-4_2-5
1000,4,2_4_7_3,2_3_4_7,1,2013-04-01 15:28:02.301789,RAW,33,4-5_1-3_2-4_1-0
1000,3,5_6_7,5_6_7,1,2013-04-01 15:32:35.768007,MEG,15,2-7_4-6_0-0
1000,4,2_3_7_8,2_3_7_8,1,2013-04-01 15:32:43.434913,MEG,15,0-4_4-6_2-0_4-4
1000,5,1_2_4_9_8,1_2_4_8_9,1,2013-04-01 15:32:51.188380,MEG,15,4-5_0-6_0-0_2-4_2-0
1000,9,1_3_4_5_6_9_8_7_2,1_2_3_4_5_6_7_8_9,1,2013-04-01 15:33:02.360954,MEG,15,0-1_0-6_2-3_3-2_3-1_3-3_2-7_4-6_3-4
1000,4,3_4_6_8,3_4_6_8,1,2013-04-01 15:33:55.034077,MEG,15,0-4_3-5_1-1_3-0
800,4,2_4_5_8,2_4_5_8,1,2013-04-01 15:34:06.340865,MEG,15,0-4_3-1_4-5_1-6
600,4,2_3_5_6,2_3_5_6,1,2013-04-01 15:34:13.227809,MEG,15,0-1_4-5_2-3_1-0
400,4,5_9_3_7,3_5_7_9,1,2013-04-01 15:34:20.677231,MEG,15,2-3_0-1_0-5_2-7
400,4,1_9_6_5,1_5_6_9,1,2013-04-01 15:34:27.215398,MEG,15,2-5_1-7_4-7_2-7
400,4,1_2_3_9,1_2_3_9,1,2013-04-01 15:34:32.657022,MEG,15,2-1_0-4_1-7_3-0
300,4,2_7_9_3,2_3_7_9,1,2013-04-01 15:34:38.893510,MEG,15,2-0_3-1_4-2_2-2
1000,3,1_3_9,1_3_9,1,2013-04-01 15:35:12.351316,MEG,15,4-5_0-2_0-4
1000,4,1_3_7_9,1_3_7_9,1,2013-04-01 15:35:19.338887,MEG,15,2-0_4-1_4-4_1-2
1000,5,3_5_7_8_9,3_5_7_8_9,1,2013-04-01 15:35:26.105146,MEG,15,1-1_4-1_0-4_0-7_3-0
1000,9,1_9_2_6_4_3_7_5_8,1_2_3_4_5_6_7_8_9,1,2013-04-01 15:35:36.672758,MEG,15,1-1_3-5_4-0_4-2_1-6_3-3_2-4_4-6_4-5
1000,4,3_5_7_9,3_5_7_9,1,2013-04-01 15:35:43.375289,MEG,15,3-6_2-5_2-2_0-0
800,4,1_4_9_2,1_2_4_9,1,2013-04-01 15:35:48.414952,MEG,15,0-6_4-2_3-4_1-4
800,4,1_2_6_7,1_2_6_7,1,2013-04-01 15:35:54.984117,MEG,15,2-4_3-1_2-3_1-4
600,4,2_4_7_3,2_3_4_7,1,2013-04-01 15:36:02.052114,MEG,15,4-2_0-7_3-7_2-6
600,4,4_9_5_7,4_5_7_9,1,2013-04-01 15:36:09.925224,MEG,15,3-7_0-3_2-1_0-6
1000,3,1_7_8,1_7_8,1,2013-04-01 15:36:38.398321,JON,52,1-3_4-2_2-5
1000,4,1_3_5_9,1_3_5_9,1,2013-04-01 15:36:44.909680,JON,52,2-3_1-6_4-0_0-0
1000,5,1_5_6_7_9,1_5_6_7_9,1,2013-04-01 15:36:51.295054,JON,52,1-2_0-5_0-6_0-7_3-4
1000,9,1_3_5_6_4_2_8_9_7,1_2_3_4_5_6_7_8_9,1,2013-04-01 15:37:04.308331,JON,52,0-2_4-1_4-5_1-2_1-5_1-0_2-4_3-2_1-6
1000,4,1_2_4_9,1_2_4_9,1,2013-04-01 15:37:11.436901,JON,52,2-6_1-1_4-2_1-4
800,4,1_3_6_8,1_3_6_8,1,2013-04-01 15:37:18.147984,JON,52,0-2_0-5_3-5_1-1
600,4,3_5_6_8,3_5_6_8,1,2013-04-01 15:37:25.023713,JON,52,4-1_0-1_2-1_2-4
400,4,1_3_8_6,1_3_6_8,1,2013-04-01 15:37:32.416207,JON,52,0-0_4-4_3-4_0-6
400,4,2_3_4_7,2_3_4_7,1,2013-04-01 15:37:39.328625,JON,52,1-5_1-3_2-6_3-7
300,4,3_4_6_7,3_4_6_7,1,2013-04-01 15:37:46.615040,JON,52,2-4_2-6_4-7_3-1
210,4,1_3_5_7,1_3_5_7,1,2013-04-01 15:37:53.698589,JON,52,0-2_4-4_4-2_3-0
1000,5,1_2_5_6_8,1_2_5_6_8,1,2013-04-01 15:38:01.900633,JON,52,3-5_2-0_4-7_4-5_2-3
800,5,3_4_5_9_7,3_4_5_7_9,1,2013-04-01 15:38:09.654098,JON,52,3-0_3-2_2-3_3-1_3-3
800,5,5_6_7_3_9,3_5_6_7_9,1,2013-04-01 15:38:20.619103,JON,52,4-0_3-7_2-4_3-2_0-0
1000,3,5_6_8,5_6_8,1,2013-04-01 15:38:47.494168,DIE,6,0-7_2-7_4-6
1000,4,5_6_1_3,1_3_5_6,1,2013-04-01 15:38:54.724510,DIE,6,2-4_1-7_4-2_3-0
1000,5,4_5_7_8_3,3_4_5_7_8,1,2013-04-01 15:39:03.119741,DIE,6,2-7_2-1_1-2_2-6_4-3
1000,9,4_1_3_6_9_2_7_5_8,1_2_3_4_5_6_7_8_9,1,2013-04-01 15:39:12.698514,DIE,6,1-1_2-6_3-0_3-3_3-1_3-5_2-5_1-2_0-4
1000,4,1_3_7_9,1_3_7_9,1,2013-04-01 15:39:25.321653,DIE,6,4-1_3-6_1-6_0-4
800,4,3_5_6_9,3_5_6_9,1,2013-04-01 15:39:33.742631,DIE,6,3-0_1-1_1-7_3-4
600,4,2_9_3_7,2_3_7_9,1,2013-04-01 15:39:43.600495,DIE,6,1-0_0-2_0-1_3-5
600,4,1_6_8_9,1_6_8_9,1,2013-04-01 15:39:51.654016,DIE,6,4-4_1-0_2-1_4-6
400,4,4_5_9_8,4_5_8_9,1,2013-04-01 15:39:57.697213,DIE,6,4-2_1-5_4-3_3-0
400,4,3_4_7_9,3_4_7_9,1,2013-04-01 15:40:04.843909,DIE,6,3-2_0-6_2-1_0-1
300,4,2_5_7_9,2_5_7_9,1,2013-04-01 15:40:12.698422,DIE,6,1-5_4-7_1-4_0-0
210,4,2_3_5_7,2_3_5_7,1,2013-04-01 15:40:17.531989,DIE,6,1-1_2-4_2-5_0-1
1000,5,1_6_7_8_9,1_6_7_8_9,1,2013-04-01 15:40:25.108427,DIE,6,0-7_4-1_2-3_2-4_0-4
800,5,1_3_4_6_7,1_3_4_6_7,1,2013-04-01 15:40:33.121413,DIE,6,3-3_4-3_4-0_4-6_4-5
600,5,1_2_5_6_9,1_2_5_6_9,1,2013-04-01 15:40:38.670213,DIE,6,3-0_0-6_2-2_3-6_0-3
400,5,2_4_7_8_6,2_4_6_7_8,1,2013-04-01 15:40:44.177841,DIE,6,3-2_0-6_4-2_2-5_2-4
1000,3,4_5_7,4_5_7,1,2013-04-01 15:43:48.248198,KAT,20,4-0_2-2_1-6
1000,4,4_5_6_7,4_5_6_7,1,2013-04-01 15:43:56.979503,KAT,20,0-0_4-0_4-3_1-0
1000,5,2_3_4_7_8,2_3_4_7_8,1,2013-04-01 15:44:02.865438,KAT,20,0-7_0-4_1-0_1-6_2-6
1000,9,1_2_6_3_5_9_4_8_7,1_2_3_4_5_6_7_8_9,1,2013-04-01 15:44:12.157847,KAT,20,4-1_2-4_1-0_2-2_3-5_3-0_1-2_3-3_0-3
1000,4,2_3_6_9,2_3_6_9,1,2013-04-01 15:44:19.011863,KAT,20,4-7_1-7_2-3_2-0
800,4,3_6_7_8,3_6_7_8,1,2013-04-01 15:44:24.014529,KAT,20,2-0_4-2_2-7_3-5
600,4,3_5_7_9,3_5_7_9,1,2013-04-01 15:44:29.756710,KAT,20,1-7_0-3_4-1_0-1
400,4,2_6_9_7,2_6_7_9,1,2013-04-01 15:44:36.265549,KAT,20,2-4_0-6_4-6_0-7
400,4,7_1_3_8,1_3_7_8,1,2013-04-01 15:44:42.816138,KAT,20,3-5_2-4_3-3_1-2
400,4,2_4_6_7,2_4_6_7,1,2013-04-01 15:44:47.158275,KAT,20,0-5_0-7_1-6_4-1
300,4,3_4_5_9,3_4_5_9,1,2013-04-01 15:44:53.461294,KAT,20,3-2_2-6_4-6_0-1
210,4,1_3_6_9,1_3_6_9,1,2013-04-01 15:44:58.373960,KAT,20,4-2_0-7_3-5_0-1
1000,5,2_4_6_7_8,2_4_6_7_8,1,2013-04-01 15:45:04.678379,KAT,20,0-3_3-6_3-1_2-1_0-4
800,5,1_5_6_8_9,1_5_6_8_9,1,2013-04-01 15:45:09.558729,KAT,20,1-2_1-0_1-3_0-3_0-6
600,5,1_2_4_3_8,1_2_3_4_8,1,2013-04-01 15:45:15.688615,KAT,20,2-7_2-0_0-0_2-3_1-7
1000,3,3_4_5,3_4_5,1,2013-04-01 15:48:17.504164,VVV,3,1-2_1-3_0-4
1000,4,8_9_4_5,4_5_8_9,1,2013-04-01 15:48:26.739114,VVV,3,2-5_1-0_4-5_4-6
1000,5,2_3_5_7_9,2_3_5_7_9,1,2013-04-01 15:48:31.883533,VVV,3,0-1_1-2_2-7_0-4_1-7
1000,9,1_7_3_4_9_8_5_2_6,1_2_3_4_5_6_7_8_9,1,2013-04-01 15:48:39.954636,VVV,3,2-0_2-6_2-5_1-3_0-4_4-0_1-6_1-1_0-1
1000,3,2_6_5,2_5_6,1,2013-04-01 15:50:06.473451,ASH,19,0-7_3-0_1-0
1000,4,4_6_7_8,4_6_7_8,1,2013-04-01 15:50:13.277544,ASH,19,3-5_0-5_0-7_4-6
1000,5,2_4_5_8_9,2_4_5_8_9,1,2013-04-01 15:50:19.483595,ASH,19,0-7_1-5_4-7_2-5_1-2
1000,9,1_3_4_7_5_6_8_9_2,1_2_3_4_5_6_7_8_9,1,2013-04-01 15:50:28.654957,ASH,19,1-1_4-4_1-5_0-4_0-3_0-1_2-3_3-3_3-4
